-0.071653,0.021737,0.049966,-0.018815,0.016036,0.008978,0.034197,-0.014727,-0.013249,-0.009482,0.022130,0.033581,-0.012385,0.040272,0.022698,0.055600,0.024882,0.086150,0.047619,-0.035946,-0.046188,-0.000381,0.000158,-0.016958,-0.024229,0.037008,0.016023,0.051212,0.040782,0.060776,0.040250,-0.039934,0.034599,0.025169,0.003203,-0.012031,-0.016887,0.048069,-0.022005,-0.027148,-0.006610,-0.004799,0.028006,-0.021237,0.005518,0.031527,0.000069,0.004602,-0.023691,-0.030486,0.007598,-0.037386,-0.062886,-0.054647,-0.091374,0.032717,0.049365,0.012015,-0.003728,0.005998,0.009449,-0.007622,0.008031,0.048169,-0.013625,0.058598,-0.004160,0.001294,-0.034723,0.010139,0.004563,0.016991,-0.020511,-0.069430,0.039273,0.007729,-0.020033,-0.082004,0.082647,-0.022289
0.003604,-0.040411,0.040592,-0.015330,-0.064939,0.017938,-0.096465,-0.081194,-0.054397,-0.047519,0.034841,0.069700,0.091084,0.004890,0.067291,0.017831,0.019948,-0.010694,0.050493,-0.015963,-0.042472,0.003523,0.050357,-0.046729,0.050537,-0.025606,0.015837,0.087146,0.009349,-0.045781,0.008769,0.059301,-0.082820,0.102369,0.012201,-0.013054,0.114182,0.002335,-0.002077,-0.013542,-0.042572,0.002912,0.052608,-0.016312,0.032101,-0.041658,0.051738,0.129443,-0.009552,0.060149,0.057775,0.011624,0.024333,0.009618,-0.021217,0.038240,-0.009559,0.015084,0.064026,-0.006779,0.017175,0.044677,0.014174,-0.027017,0.027167,0.013295,-0.007440,0.014642,0.039329,0.006442,-0.020287,-0.004696,0.047560,-0.026763,0.000386,0.043691,0.027468,-0.000959,-0.002282,-0.030299
-0.041613,-0.013315,-0.023087,-0.002316,0.024465,-0.001692,0.003428,0.023993,0.058952,0.005295,-0.034141,-0.022069,0.008262,0.017293,0.002261,-0.026236,-0.019390,0.050062,-0.006757,-0.061029,-0.003675,-0.024986,-0.046253,-0.001811,-0.011995,0.023521,0.006572,0.017229,-0.040553,-0.057331,0.070152,-0.035314,-0.046580,0.038501,0.012739,0.065396,0.040408,0.014448,0.006755,0.022995,0.049966,0.094124,0.043417,-0.020630,-0.004531,-0.008013,0.000032,-0.044778,-0.006533,0.079787,0.021863,-0.051323,0.002091,-0.015897,-0.055213,0.044737,0.016315,-0.034782,-0.034113,0.018396,-0.006854,-0.051796,0.002928,-0.061419,-0.053519,-0.046165,0.016899,-0.050447,-0.005604,-0.052607,-0.062731,0.041692,-0.001748,0.049955,0.051451,0.013866,0.004576,0.057465,-0.013346,-0.066549
-0.009671,-0.040107,-0.054619,0.015733,-0.022744,-0.032535,-0.051329,-0.045566,0.004609,-0.015911,-0.064344,-0.050095,0.021334,-0.010612,-0.009046,0.000159,0.042764,0.044974,0.008491,-0.008298,-0.015450,0.028996,-0.029540,-0.062392,0.031201,-0.089752,-0.024235,0.042074,-0.016842,-0.057394,0.056824,-0.054715,0.019996,-0.070282,-0.027601,-0.022575,-0.052081,0.045355,-0.075388,-0.017350,0.043325,-0.035285,-0.002384,-0.000356,-0.031876,-0.064926,0.070885,-0.047286,-0.020628,-0.057525,0.021886,-0.072727,-0.025792,-0.074001,0.042159,-0.024175,-0.030449,-0.036917,-0.054768,-0.013869,0.016048,-0.050797,-0.036478,-0.038427,-0.067533,-0.092588,0.023180,-0.016843,-0.014487,-0.002653,0.001728,0.003586,-0.037444,-0.060879,-0.013239,0.034492,-0.093456,-0.076401,0.018462,-0.017543
-0.016985,-0.006297,-0.026440,-0.011900,-0.018699,-0.060182,-0.067949,-0.057688,-0.041617,-0.043271,-0.030683,-0.027710,-0.005931,-0.031512,-0.009684,0.020720,0.037233,-0.013322,0.016049,-0.006373,-0.025619,0.043383,-0.062832,-0.002751,0.025260,-0.002127,0.013787,0.008262,-0.091783,0.033099,-0.017162,0.024922,0.099552,0.020496,0.052693,-0.011964,0.006169,-0.012566,-0.022363,-0.017342,0.019396,0.016814,-0.025304,-0.035819,-0.034773,-0.019840,-0.020246,-0.045713,-0.038259,-0.019156,-0.003969,-0.000997,-0.012464,-0.038042,-0.012383,0.019708,-0.032249,0.019392,-0.010756,0.012159,0.000046,0.031232,0.049611,-0.032331,0.073995,-0.049187,-0.061479,-0.003756,0.008512,0.036687,-0.020862,0.006891,-0.035710,0.035344,-0.011718,0.007442,0.017503,0.004922,-0.004794,-0.037281
0.017103,0.046959,0.008751,0.008030,-0.014276,0.028348,0.007284,-0.025156,0.096324,0.009318,-0.041452,-0.012455,0.006894,0.042283,-0.010157,-0.020663,0.039010,0.016956,0.050927,0.064538,-0.014066,-0.007042,-0.029039,0.045335,-0.015962,0.009872,0.000887,-0.009561,0.065571,0.010893,-0.023739,0.075530,0.065094,0.020076,0.038818,-0.009523,-0.011473,-0.004101,-0.062591,-0.098744,0.014085,0.044117,0.020808,0.065348,0.012756,-0.049327,0.028508,-0.003970,0.026277,0.048274,0.046698,-0.025012,-0.036464,-0.022064,-0.003090,0.006877,-0.043111,0.038620,0.016277,0.066871,-0.011721,0.067048,-0.013788,-0.014977,-0.001811,0.024722,-0.038592,0.020614,-0.027690,0.003861,0.018224,0.091319,0.117669,0.021795,-0.046263,0.032714,-0.023317,0.019317,0.049158,0.012436
-0.020077,-0.044015,0.010914,-0.017589,0.026606,-0.017260,0.083124,0.031204,0.062217,0.033048,0.050937,-0.005556,0.018029,0.001617,-0.059381,-0.003714,0.047099,-0.060018,-0.018003,-0.058308,-0.051621,-0.023904,-0.047767,0.013366,-0.003300,-0.037218,-0.049414,-0.095739,-0.031187,-0.002911,-0.012189,-0.017034,-0.005422,-0.024317,-0.023134,-0.033025,0.049729,-0.053855,-0.016171,-0.010486,-0.004168,-0.030557,-0.006578,0.019414,-0.001718,-0.018219,-0.056198,-0.030795,0.034582,-0.068751,-0.085932,-0.014723,-0.001730,-0.065867,-0.025425,0.018555,0.000513,0.070873,-0.032853,-0.063019,0.028678,-0.032095,-0.065736,0.014035,-0.031479,-0.007336,0.031685,0.104353,-0.007379,-0.016318,-0.032532,-0.014816,-0.119059,-0.008371,0.035585,0.023295,0.042117,-0.094964,-0.016033,-0.030617
0.014780,0.006292,0.027063,0.102213,0.019273,0.041137,0.025820,0.059701,-0.009240,0.020052,-0.047167,0.028956,0.046320,-0.003526,0.095710,0.015671,0.029237,0.021490,-0.034204,-0.040535,0.103834,-0.066021,0.020952,0.014675,-0.023992,0.058551,-0.005883,-0.035296,0.061546,-0.063294,-0.100131,-0.046335,-0.057951,0.023376,-0.021369,-0.017781,0.009034,-0.015874,0.004668,-0.025208,-0.027447,-0.053600,-0.028035,0.035157,-0.032483,-0.086962,-0.099914,-0.043620,-0.022344,-0.073482,0.011366,-0.069230,0.034405,-0.082062,-0.063856,-0.019186,-0.053932,-0.004397,-0.054362,0.034315,-0.060816,-0.044380,0.007149,0.037566,-0.023124,0.021822,0.030212,0.050151,-0.000440,0.113618,0.009851,0.036507,0.009629,-0.026848,-0.025150,-0.000055,0.012129,-0.039870,-0.076248,0.078437
-0.007216,-0.049626,-0.038894,-0.015081,-0.006986,-0.059575,0.026123,-0.024179,-0.044618,-0.026121,0.042053,-0.036712,-0.033868,-0.065182,-0.052410,-0.070077,-0.060997,-0.030285,-0.056634,-0.015952,-0.039607,-0.025622,0.058522,-0.018582,-0.033280,-0.025839,-0.069727,0.039236,-0.008925,-0.038625,-0.079623,0.071330,0.018314,0.002052,0.010757,0.042280,-0.000725,0.064803,0.066821,0.029688,-0.024934,-0.039705,-0.049203,-0.022026,0.016784,-0.010977,-0.000500,0.053066,0.035784,0.033032,-0.037546,0.024082,0.016028,0.042367,-0.019586,0.072178,0.022626,0.093279,-0.004594,0.014150,0.079861,-0.056923,0.018059,0.006601,0.030104,-0.011671,-0.056886,0.034811,-0.046681,0.057508,-0.024799,-0.029421,-0.048304,0.023292,0.008075,-0.013535,0.056671,0.064567,0.032924,0.083841
-0.209632,-0.032880,-0.172458,-0.009441,-0.096961,-0.070967,-0.091560,-0.259672,0.046059,-0.208372,0.011598,-0.066847,-0.101861,-0.083305,-0.030315,-0.070445,-0.020433,-0.018830,0.022107,-0.024661,-0.108265,-0.040260,-0.051919,-0.101565,-0.112603,0.010474,-0.075354,-0.050058,0.057308,0.039207,-0.080340,-0.071173,0.053829,-0.040745,-0.085786,0.017941,-0.015967,-0.039888,-0.089554,-0.020693,0.040893,-0.026047,0.004518,0.063727,-0.038847,-0.128697,0.013655,0.005414,-0.096414,-0.138542,-0.108098,-0.128339,-0.135109,-0.048099,-0.076516,-0.103842,-0.048865,-0.146006,-0.068428,-0.164881,-0.095574,0.051268,-0.028141,0.056336,-0.039440,-0.126646,-0.116209,-0.085992,-0.082109,-0.088355,-0.030769,0.050212,0.062111,-0.006467,-0.024648,0.111559,-0.073057,-0.057706,0.022334,-0.134350
