0.012712,0.010817,-0.017875,0.061344,0.014016,0.017446,-0.013376,-0.009271,0.003879,-0.022209,0.011172,-0.014945,-0.021388,0.012899,-0.079175,-0.026380,0.039155,0.026937,0.036700,-0.008770,-0.040421,-0.031103,-0.079234,-0.044024,0.016605,0.008544,0.019699,0.016374,0.016785,0.032296,-0.000521,0.070314,-0.011380,-0.106128,-0.055679,-0.013020,0.029411,0.009961,0.004489,-0.007969,0.040479,-0.039738,-0.068343,0.060863,-0.010325,0.022346,-0.057337,0.046624,-0.058424,-0.037231,-0.003231,-0.041346,0.037982,0.011712,0.056456,-0.015778,0.044207,0.000370,-0.042121,0.022205,0.004041,0.015768,-0.048505,0.009506,0.034838,0.014687,0.011602,0.048562,0.000453,-0.002054,-0.028618,-0.017108,0.001505,-0.015120,0.008989,0.088855,0.072773,-0.013009,-0.035824,0.007868
-0.020255,0.005539,-0.028778,-0.051056,-0.032205,0.033683,-0.024548,-0.046372,-0.004568,0.001826,-0.013651,0.047477,0.031541,-0.017717,-0.029690,0.026781,0.013395,0.023296,0.001388,-0.009641,-0.045412,0.030015,0.037832,0.003483,-0.019642,-0.036016,0.007184,0.077631,-0.035862,-0.071245,-0.047674,-0.086392,-0.087581,-0.105970,-0.025376,0.017964,-0.020189,0.033681,-0.048146,0.000250,0.041260,-0.033547,-0.039567,0.029048,0.014219,0.002108,-0.036823,0.053824,0.064741,-0.001509,0.044102,-0.002340,0.104845,-0.017133,-0.021030,0.030372,-0.100523,0.018296,0.010509,0.016249,0.026182,0.018764,-0.004821,0.017158,-0.011829,-0.016889,0.017126,0.016531,0.048678,0.102438,0.047287,0.060877,0.050506,-0.032589,-0.005082,-0.001884,0.038671,-0.050009,0.000447,0.038482
-0.024915,-0.003356,-0.028470,-0.042612,-0.058830,0.055686,-0.017183,0.014412,-0.070742,0.057654,-0.056912,0.052925,0.000353,0.009899,0.036064,-0.062272,-0.054302,0.023350,-0.073665,-0.071847,-0.084337,-0.098080,-0.035645,-0.051777,-0.047933,0.030359,-0.061667,0.005019,-0.023852,-0.053420,-0.101776,-0.008902,-0.051662,-0.003348,0.040562,-0.063900,-0.075152,-0.027930,-0.022986,-0.045760,0.010261,-0.044984,-0.010506,-0.077035,-0.038871,-0.049102,0.006845,0.008652,-0.020412,-0.018281,-0.017336,-0.056606,0.036997,-0.017334,-0.034000,-0.031553,-0.011995,-0.069546,0.002488,-0.094924,-0.015533,-0.123331,-0.052622,-0.000267,-0.005593,0.043915,-0.041433,0.005993,0.012370,-0.033979,-0.035469,-0.120210,-0.056995,-0.031449,0.003667,-0.077760,-0.101152,-0.053435,-0.105045,-0.065180
0.049231,0.033600,0.002518,0.011700,-0.015353,0.023751,0.002771,0.070889,0.085245,0.066323,0.103400,0.094649,0.045199,0.096070,0.060635,0.022190,0.024123,0.021793,0.062676,0.042550,0.087966,-0.006519,0.093405,0.129215,0.093239,0.098337,0.098624,0.091910,0.018178,0.086582,0.059389,0.015491,0.004202,0.078209,0.062720,0.037064,0.080009,0.107825,0.089362,0.016858,0.048623,0.048852,0.078011,0.017814,0.020157,0.024325,0.007736,-0.078353,-0.000270,-0.029759,-0.030227,-0.009134,0.013408,0.006643,0.026484,-0.041515,0.057216,0.014232,0.003951,0.080382,0.055943,0.066054,-0.053403,-0.075200,0.013818,0.018927,-0.062643,0.011222,0.030473,-0.002511,0.062409,0.045389,0.041658,0.072415,-0.070473,0.049429,0.090578,0.002921,0.039155,-0.006930
-0.046386,-0.018972,-0.078082,-0.059801,-0.062017,-0.034290,-0.102955,-0.094128,-0.033471,-0.034215,-0.117079,-0.072202,-0.028144,0.036748,-0.038630,-0.037809,-0.059413,-0.009259,-0.016362,0.013625,-0.041539,-0.057011,-0.017479,-0.014983,-0.034999,-0.019172,0.048892,0.011463,0.012540,-0.068969,-0.031087,0.014024,0.015837,-0.097619,0.024040,-0.053316,-0.041728,-0.049082,0.014306,-0.022116,-0.057008,0.061353,-0.019132,-0.068986,-0.012269,-0.035899,0.045887,0.029166,-0.079359,0.006332,-0.038097,-0.023199,-0.033181,-0.050315,-0.081449,-0.001521,-0.039086,-0.043449,-0.029493,-0.020554,0.056829,-0.011185,0.013500,0.017073,-0.006535,0.002074,0.036512,-0.013749,-0.006274,-0.074693,-0.082188,-0.009840,-0.010698,-0.041900,-0.069865,-0.024157,-0.027027,-0.006120,-0.000264,-0.019804
0.004069,-0.064306,-0.060063,-0.065562,-0.026258,-0.043415,-0.075082,-0.038645,-0.030346,-0.009583,-0.011511,-0.074103,-0.011321,0.012468,0.037515,0.086907,0.020310,0.025334,0.060082,0.048230,0.050456,-0.007468,0.002986,0.053681,-0.010417,0.057858,-0.004965,0.079433,0.011888,-0.010554,-0.097331,-0.051824,0.005955,0.035288,0.020699,0.025870,-0.041318,-0.009242,-0.001045,0.024605,0.099204,0.064286,-0.083467,0.064057,-0.020088,-0.043751,-0.067821,-0.016726,0.105772,-0.062431,0.032817,-0.029714,0.000028,0.060082,-0.042365,0.003722,-0.024945,-0.023963,0.026953,-0.011613,0.045878,-0.082885,0.020507,-0.021046,-0.074073,-0.030370,-0.032098,0.011328,0.028355,0.067228,-0.009426,0.036732,-0.015093,0.093428,0.016667,0.127311,0.011651,-0.081087,-0.016584,-0.098523
-0.036914,0.010142,0.019799,-0.032922,-0.061488,0.035009,0.008537,-0.003518,-0.060293,-0.011257,-0.059752,0.004080,-0.025099,0.015850,0.011371,0.040626,-0.066030,-0.037727,0.058661,-0.023853,-0.050917,-0.021449,0.025921,-0.054043,-0.036013,0.029585,-0.020867,0.013796,0.006099,-0.013885,-0.020438,0.006129,0.010040,0.029665,0.057811,0.027350,-0.015673,0.006028,0.098330,-0.035235,0.007214,0.000470,0.044569,0.064069,0.072146,-0.005339,0.083776,-0.002386,-0.008697,0.006960,0.043355,-0.003772,-0.041172,-0.008817,-0.015670,-0.008400,0.029870,0.047760,0.048433,0.029966,0.037044,-0.011878,0.070213,0.057788,0.076331,0.012216,0.026708,0.014131,-0.019686,-0.001814,-0.038742,-0.018823,0.006097,-0.041367,-0.053355,-0.046528,0.037803,-0.042830,0.085973,0.018720
-0.060156,-0.049830,-0.081534,-0.066312,-0.024050,-0.060620,0.008043,-0.109459,-0.038061,-0.042042,-0.106218,-0.036751,-0.026107,-0.024060,0.014511,-0.097845,-0.056793,0.019926,-0.006287,-0.100228,-0.051397,0.000817,0.054933,-0.024163,-0.004943,-0.074512,-0.022101,0.001771,0.012745,-0.024209,0.003493,0.033833,-0.034151,0.022761,-0.055608,-0.028647,-0.007415,-0.010456,0.007606,-0.049344,-0.036878,-0.036110,-0.102376,-0.023216,-0.093943,-0.052292,-0.096673,-0.030434,0.010409,0.038388,-0.087226,-0.029077,-0.018883,-0.040565,-0.016039,-0.035433,-0.025238,0.027116,-0.103129,0.037452,-0.077777,-0.053114,0.010711,-0.039759,-0.033137,0.029543,-0.012055,0.038629,-0.027640,0.014988,-0.037561,-0.053120,-0.046608,0.005366,-0.025672,-0.082019,-0.055736,0.008276,-0.040202,-0.064906
0.001273,-0.023363,-0.044456,-0.058598,-0.016916,-0.036709,-0.020408,-0.013136,-0.061400,0.014130,-0.015553,-0.024112,0.021219,-0.059226,-0.010206,0.006425,0.014923,0.016703,-0.001350,0.040004,0.048692,0.036833,0.001003,0.049079,0.037130,0.016631,-0.042949,-0.059420,0.000456,-0.023790,-0.040911,0.009350,0.001974,-0.033586,-0.011244,0.047964,-0.000547,-0.077358,0.025412,0.045807,0.029154,-0.007308,0.026376,-0.016206,0.035930,0.034532,0.045407,0.006618,-0.038533,0.027997,0.030395,0.053386,0.069901,0.028288,0.039537,0.044952,-0.041895,-0.061602,0.075941,-0.014119,0.021915,-0.019987,-0.029187,-0.023279,0.025658,0.004502,0.005930,-0.013349,0.033143,0.076707,0.057649,-0.022246,0.032612,0.016016,0.012565,-0.045247,-0.026003,0.044360,0.076315,0.082668
-0.008786,0.048354,0.024900,0.013820,0.002592,-0.009251,-0.004471,0.013745,0.014199,-0.031829,0.020608,-0.092292,0.008373,-0.001551,-0.036909,0.029453,0.044086,0.034245,-0.025814,0.002718,0.031493,0.090110,0.041964,0.033885,0.060694,0.070484,-0.020131,-0.005203,-0.005961,0.039555,0.041360,0.006319,0.007719,-0.004443,0.042073,0.023730,0.006947,0.042610,0.006761,-0.002819,-0.050876,0.022203,0.004676,-0.030479,-0.028215,-0.018952,-0.022437,0.061730,0.005196,0.043254,0.052988,0.030736,0.005131,-0.013569,0.001907,-0.023165,0.022036,0.054012,0.046207,0.046884,-0.050534,-0.007823,0.016692,0.017207,0.036800,0.005017,-0.067261,-0.066196,0.017872,0.066454,0.090944,0.062348,0.019532,0.133129,0.005148,0.028283,-0.044908,0.016088,0.075674,-0.003011
